time_step,hour,request_x,request_y,assigned_driver,wait_time,surge_multiplier,cancel_probability,cancelled,revenue,fairness_penalty,reward
98,10.0,2.7765434529882027,12.817494896064291,31.0,1.2278993509874678,1.5,0.0613949675493733,0.0,75.0,0.1,72.44420129802506
99,2.0,10.304721097284215,19.462206985402087,3.0,2.0954364993727883,1.0,0.1047718249686394,0.0,50.0,0.2,45.60912700125442
100,18.0,0.8173723253295773,3.378701261443291,40.0,1.063778212313629,1.5,0.0531889106156814,0.0,75.0,0.3,72.57244357537274
101,0.0,10.68847007465046,7.119829685439722,47.0,1.6746578404328745,1.0,0.0837328920216437,0.0,50.0,0.3,46.35068431913425
102,16.0,10.068345417097138,13.807896572587309,20.0,1.884918680784858,1.0,0.0942459340392429,0.0,50.0,0.5,45.730162638430286
103,15.0,1.221559197097275,5.5375529629440745,32.0,0.5781284733873935,1.0213979910734223,0.0289064236693696,0.0,51.069899553671114,0.2,49.71364260689632
104,16.0,11.945561645108612,19.725139917336303,3.0,1.661773579667273,1.0799691222585208,0.0830886789833636,0.0,53.99845611292604,0.3,50.3749089535915
105,22.0,10.62531507947068,14.410321227829296,20.0,0.8204454095477216,1.0069005511359037,0.041022270477386,0.0,50.34502755679517,0.6000000000000001,48.104136737699726
106,23.0,2.662338571749565,13.743310108066622,31.0,0.9328325474990932,1.0471826991266395,0.0466416273749546,1.0,52.35913495633198,0.2,-30.0
107,17.0,8.948247336469093,10.652345329100465,46.0,1.3940892773914189,1.5651065056670304,0.0697044638695709,0.0,78.25532528335152,0.1,75.3671467285687
108,22.0,7.545683262092453,0.4014239555545273,18.0,0.301519854077364,1.0,0.0150759927038682,0.0,50.0,0.1,49.296960291845274
109,11.0,4.664328230996024,6.858537285565205,14.0,0.7413749951968458,1.0,0.0370687497598422,0.0,50.0,0.3,48.21725000960631
110,9.0,15.783424772146766,9.968843978581145,45.0,2.064469167476895,1.5077368307647618,0.1032234583738447,0.0,75.38684153823809,0.3,70.9579032032843
111,7.0,11.73070869321518,11.289170850452823,41.0,2.1880916624193025,1.5,0.1094045831209651,0.0,75.0,0.5,70.1238166751614
112,4.0,7.261645927972702,12.918344826632024,39.0,0.5656447157201361,1.0,0.0282822357860068,0.0,50.0,0.3,48.56871056855973
113,4.0,18.67383647519749,0.1506872626814948,33.0,0.6357945177011777,1.0941284578060475,0.0317897258850588,0.0,54.70642289030238,0.2,53.23483385490002
114,5.0,4.919154567690162,3.2136274651911134,16.0,1.0944410102395672,1.0,0.0547220505119783,0.0,50.0,0.2,47.61111797952086
115,22.0,16.846280705963633,1.0327095574902567,7.0,1.7044636677886713,1.0,0.0852231833894335,1.0,50.0,0.1,-30.0
116,4.0,19.64757233817213,2.240778043361047,33.0,2.305784248867319,1.0390253268983145,0.1152892124433659,0.0,51.95126634491571,0.3,47.03969784718108
117,5.0,19.50134325890285,9.81497558517569,43.0,0.9699764281189746,1.0,0.0484988214059487,0.0,50.0,0.2,47.860047143762046
118,1.0,11.135257860278596,11.432253789397995,41.0,0.6124005403835473,1.093301214038835,0.0306200270191773,0.0,54.66506070194175,0.6000000000000001,52.84025962117465
119,21.0,14.219049576734966,3.9901385467663952,8.0,2.500839001492934,1.0,0.1250419500746467,0.0,50.0,0.2,44.79832199701413
120,11.0,2.2967364947840707,12.212400848832653,31.0,0.7722392913704083,1.0638592458777374,0.0386119645685204,0.0,53.19296229388687,0.2,51.448483711146054
121,3.0,6.412843843190286,11.877661951157975,39.0,1.3429392489743943,1.0,0.0671469624487197,0.0,50.0,0.4,46.91412150205121
122,23.0,2.688293538779485,1.2674994094553549,6.0,0.9773899382101432,1.0,0.0488694969105071,0.0,50.0,0.2,47.84522012357971
123,16.0,2.3339212828336264,9.463324021037844,4.0,1.9781115422702853,1.076025109463536,0.0989055771135142,0.0,53.8012554731768,0.1,49.74503238863623
124,2.0,6.9773653308599055,18.59058288495652,0.0,0.5586384522976252,1.0371145873371308,0.0279319226148812,0.0,51.855729366856536,0.1,50.63845246226128
125,11.0,7.584571699276008,18.52898847179422,0.0,0.6103224111712428,1.0,0.0305161205585621,0.0,50.0,0.2,48.57935517765751
126,7.0,16.558817743549838,15.01003849530627,38.0,1.7201865159521708,1.551612472857769,0.0860093257976085,0.0,77.58062364288844,0.3,73.8402506109841
127,18.0,13.303944413924002,10.461308495382386,41.0,2.376117869957938,1.5475493641449174,0.1188058934978969,0.0,77.37746820724587,0.7000000000000001,71.92523246732999
128,12.0,11.766133515901132,13.659641268342648,20.0,1.3656453077115218,1.1772377986977596,0.0682822653855761,0.0,58.86188993488798,0.7000000000000001,55.43059931946493
129,5.0,10.79562123829266,8.77489350776678,47.0,1.6585287540002824,1.0,0.0829264377000141,0.0,50.0,0.4,46.282942491999435
130,16.0,17.991491465491368,7.677824427464229,11.0,1.7323980199705544,1.089241081981521,0.0866199009985277,0.0,54.46205409907605,0.4,50.597258059134944
131,18.0,8.630562862728851,6.656315718249686,28.0,0.8613372992745605,1.5095620445889393,0.043066864963728,0.0,75.47810222944696,0.3,73.45542763089784
132,9.0,2.785441453267745,15.88050378540592,26.0,0.6545324886866829,1.5632781866106285,0.0327266244343341,0.0,78.16390933053142,0.1,76.75484435315806
133,3.0,19.953852318476866,15.048062400776454,1.0,2.2313256404201307,1.2270692857804395,0.1115662820210065,0.0,61.35346428902197,0.1,56.79081300818171
134,22.0,2.8625597109693923,4.090891863389265,21.0,0.9604227078820204,1.0,0.048021135394101,0.0,50.0,0.1,47.97915458423596
135,21.0,16.425146093440258,2.2126347391041445,7.0,0.7554875626882795,1.1840943069937209,0.0377743781344139,0.0,59.20471534968604,0.1,57.59374022430948
136,23.0,12.07915744145025,10.045766949250602,41.0,1.2933591552631527,1.0,0.0646679577631576,0.0,50.0,0.8,46.613281689473695
137,12.0,14.400730730921488,12.822952657705946,25.0,1.2931281403032249,1.2976196928154973,0.0646564070151612,0.0,64.88098464077487,0.2,62.09472836016842
138,3.0,14.323581494659043,11.98058729554653,25.0,0.8458908960509287,1.0,0.0422945448025464,0.0,50.0,0.3,48.008218207898146
139,13.0,12.29900526305309,18.237048176859293,30.0,0.9861649874443278,1.0,0.0493082493722163,0.0,50.0,0.0,48.02767002511134
140,17.0,12.229084708692955,0.3622036764168101,48.0,1.3031040629230513,1.678216361853608,0.0651552031461525,0.0,83.9108180926804,0.0,81.30460996683429
141,7.0,13.027344219764922,15.42493337039476,20.0,2.169541113947407,1.5590274619061788,0.1084770556973703,0.0,77.95137309530894,0.8,72.81229086741412
142,8.0,8.48261342604772,14.728884712494455,24.0,0.9835602685351106,1.5,0.0491780134267555,0.0,75.0,0.2,72.83287946292978
143,13.0,3.7264175898824137,16.749815780049843,26.0,1.2810696443636722,1.0,0.0640534822181836,0.0,50.0,0.2,47.23786071127265
144,21.0,10.376761142521442,11.825508714898586,46.0,1.8485031847036355,1.0,0.0924251592351818,0.0,50.0,0.2,46.10299363059273
145,19.0,15.755797774289848,12.07443063460278,25.0,1.435287442962116,1.5,0.0717643721481058,0.0,75.0,0.4,71.72942511407577
146,19.0,10.747912058758455,18.39711232825521,17.0,1.4406837467845302,1.5,0.0720341873392265,0.0,75.0,0.2,71.91863250643094
147,16.0,11.741364482731344,0.656933404868767,48.0,0.5698566764068046,1.0,0.0284928338203402,0.0,50.0,0.1,48.76028664718639
148,21.0,3.527739730124466,9.967355454789594,4.0,1.295858854698981,1.0804439110110864,0.064792942734949,0.0,54.02219555055432,0.2,51.23047784115636
149,10.0,12.645285758390608,0.2618891317666727,48.0,0.9864753673053516,1.5,0.0493237683652675,0.0,75.0,0.2,72.82704926538929
150,6.0,19.510826313655127,9.17977976034026,43.0,0.6352666087681585,1.1107323896243615,0.0317633304384079,0.0,55.536619481218075,0.3,53.96608626368176
151,7.0,10.043900206624851,11.907700346400876,46.0,0.3428583773731691,1.5175956657221246,0.0171429188686584,0.0,75.87978328610623,0.3,74.8940665313599
152,22.0,8.535778106734988,15.995640441485389,23.0,1.2485629518133932,1.0,0.0624281475906696,0.0,50.0,0.0,47.50287409637321
153,15.0,11.296822665252328,1.3141727885670471,27.0,0.6379575664221345,1.0,0.0318978783211067,0.0,50.0,0.1,48.62408486715573
154,14.0,10.552954602895715,10.68911782514494,46.0,1.3206361116799636,1.0,0.0660318055839981,0.0,50.0,0.4,46.958727776640075
155,3.0,3.6385626099054225,17.235712420270346,26.0,0.4937752955386996,1.0,0.0246887647769349,0.0,50.0,0.3,48.7124494089226
156,9.0,5.414893462871076,12.879990864780314,36.0,0.4095960458062115,1.5,0.0204798022903105,0.0,75.0,0.2,73.98080790838758
157,17.0,17.33987520023047,8.159689907296894,11.0,0.810430810005966,1.5,0.0405215405002983,0.0,75.0,0.5,72.87913837998806
158,2.0,4.621495931761428,13.437854871974569,36.0,0.9698927223635176,1.0,0.0484946361181758,0.0,50.0,0.3,47.76021455527297
159,14.0,14.416261926210131,16.106299347158103,20.0,1.5470462144253128,1.0489374561227918,0.0773523107212656,0.0,52.44687280613959,0.9,48.45278037728897
160,23.0,16.13700297925172,19.252986371097492,12.0,1.4696142636337235,1.0,0.0734807131816861,0.0,50.0,0.1,46.96077147273255
161,9.0,1.7101706170893616,4.157725102920546,21.0,1.1543254764579547,1.5,0.0577162738228977,1.0,75.0,0.2,-30.0
162,18.0,11.660831219393843,8.428491011849959,47.0,0.931978004340506,1.5,0.0465989002170253,0.0,75.0,0.5,72.63604399131899
163,22.0,0.6845622164105825,16.613090131304993,42.0,1.3973928417534136,1.0,0.0698696420876706,0.0,50.0,0.0,47.20521431649317
164,8.0,8.722530582706334,5.889315190838353,28.0,0.7724945763998082,1.5971822690172734,0.0386247288199904,0.0,79.85911345086367,0.4,77.91412429806405
165,16.0,9.695567343006925,10.249153117638432,46.0,0.9636814085946146,1.0,0.0481840704297307,0.0,50.0,0.5,47.57263718281077
166,1.0,12.669564396522944,5.157753708664046,9.0,1.6028860830771057,1.0170865438127945,0.0801443041538552,0.0,50.854327190639715,0.2,47.4485550244855
167,12.0,13.824437152193088,13.663677128909628,25.0,2.5011713800242847,1.0,0.1250585690012142,0.0,50.0,0.5,44.49765723995143
168,20.0,16.301088568049142,9.961815070220116,45.0,0.5177115134327266,1.5,0.0258855756716363,0.0,75.0,0.4,73.56457697313454
169,11.0,4.128425435212064,0.2199165731696095,22.0,1.7179591198407085,1.0,0.0858979559920354,0.0,50.0,0.0,46.56408176031859
170,5.0,14.643691569181248,5.014613211231955,8.0,1.1089946617908353,1.0,0.0554497330895417,0.0,50.0,0.3,47.482010676418334
171,16.0,8.375410497841463,7.662770564989949,28.0,1.807107168217694,1.2297958975997083,0.0903553584108847,0.0,61.48979487998542,0.5,57.37558054355003
172,1.0,3.325667375121588,14.76067232852741,36.0,1.8517606950046803,1.0186766764477078,0.092588034750234,0.0,50.93383382238539,0.4,46.830312432376026
173,20.0,16.741579814060586,8.743867927144871,11.0,0.8361945515163766,1.5,0.0418097275758188,0.0,75.0,0.6000000000000001,72.72761089696725
174,6.0,12.208093340159152,18.986135941155315,30.0,0.7545842937288617,1.0519872226349984,0.037729214686443,0.0,52.59936113174992,0.1,50.9901925442922
175,23.0,4.298807571815136,0.6236627012256934,22.0,0.4382248377188445,1.0,0.0219112418859422,0.0,50.0,0.1,49.02355032456231
176,2.0,16.830593206200867,16.928156986291146,38.0,1.9372765542269064,1.0,0.0968638277113453,0.0,50.0,0.4,45.72544689154619
177,7.0,14.563775124072066,9.90982632412397,45.0,1.7380911461554995,1.7298468861734833,0.0869045573077749,0.0,86.49234430867416,0.5,82.51616201636317
178,9.0,9.193630255222622,1.5186682073924418,18.0,1.9909706201829367,1.5,0.0995485310091468,0.0,75.0,0.2,70.81805875963413
179,16.0,2.736372618379228,19.00474707641605,26.0,1.98580724025636,1.0,0.0992903620128179,0.0,50.0,0.4,45.62838551948728
180,14.0,1.734104237243672,19.163415860078608,26.0,1.014750063184548,1.0691620680950868,0.0507375031592274,0.0,53.45810340475434,0.5,50.928603278385246
181,4.0,13.84553129035705,16.983913031306386,20.0,1.0468711655717655,1.1286148455106444,0.0523435582785882,0.0,56.43074227553222,1.0,53.33699994438869
182,11.0,4.4241888363920445,19.75336015993294,19.0,1.4083407183608592,1.0429618219132586,0.0704170359180429,0.0,52.14809109566293,0.2,49.13140965894121
183,20.0,9.464202361626668,6.257097130111751,28.0,1.7780285509988685,1.5207687687163112,0.0889014275499434,0.0,76.03843843581556,0.6000000000000001,71.88238133381783
184,6.0,5.946980147451015,18.487923907530607,0.0,1.6381063424108795,1.1129069437535142,0.081905317120544,0.0,55.64534718767571,0.3,52.06913450285395
185,17.0,10.44869152142338,12.890933012516443,24.0,2.691380598980391,1.5,0.1345690299490195,0.0,75.0,0.3,69.31723880203923
186,23.0,4.6001767457540605,2.411337715545576,16.0,0.8633745961478124,1.0222133771633712,0.0431687298073906,0.0,51.11066885816856,0.3,49.08391966587293
187,22.0,8.089708993637014,11.448555188669314,39.0,1.7308984217441037,1.0,0.0865449210872051,0.0,50.0,0.5,46.03820315651179
188,3.0,15.814463296779271,6.375050058641398,34.0,0.8420790330918206,1.0867765024170888,0.042103951654591,0.0,54.33882512085444,0.2,52.45466705467079
189,1.0,0.4880156311307604,17.401977478018598,42.0,0.8130029557080275,1.0283032205395215,0.0406501477854013,1.0,51.41516102697607,0.1,-30.0
190,22.0,3.70945819153445,7.679277798394515,14.0,1.2591234179621422,1.2597704643234384,0.0629561708981071,0.0,62.98852321617192,0.4,60.070276380247634
191,9.0,1.8339867022286027,6.727409276568441,32.0,1.338217282848024,1.5,0.0669108641424012,0.0,75.0,0.3,72.02356543430396
