time_step,hour,request_x,request_y,assigned_driver,wait_time,surge_multiplier,cancel_probability,cancelled,revenue,fairness_penalty,reward
55,18,5.637095495467999,2.363296552433125,16,0.6384947610315743,1.5,0.031924738051578715,False,75.0,0.0,73.72301047793685
56,12,18.732963037114146,0.7837265335129251,33,1.1341574332132673,1.0448648674052006,0.05670787166066337,False,52.24324337026003,0.1,49.874928503833495
57,4,15.012295032817168,16.13669478534528,38,1.2824820543249797,1.0,0.06412410271624899,False,50.0,0.1,47.33503589135004
58,15,2.553794588449312,5.000328984322094,21,1.0528259645051778,1.104367564536875,0.0526412982252589,False,55.21837822684375,0.0,53.11272629783339
59,11,8.579880547500366,15.017421355829947,24,1.0335018789182528,1.022897853818854,0.051675093945912645,False,51.1448926909427,0.0,49.077888933106195
60,8,7.554577723525897,10.686549470611268,46,1.3405651079451262,1.5,0.0670282553972563,False,75.0,0.0,72.31886978410975
61,18,7.784033574683262,0.2167530296059672,18,1.5344495405840906,1.5,0.07672247702920454,False,75.0,0.0,71.93110091883182
62,11,7.098103809254413,19.136017702529127,0,0.468595556320052,1.0,0.0234297778160026,False,50.0,0.0,49.06280888735989
63,15,8.968910439566395,5.864215433961291,28,1.0753955956576469,1.2024720998001008,0.053769779782882346,False,60.12360499000504,0.2,57.77281379868975
64,20,15.0474905887536,15.83158087451697,38,0.3071371448369947,1.5,0.015356857241849736,False,75.0,0.2,74.18572571032601
65,4,14.740711135820177,10.91831540329978,41,2.305063802013158,1.0,0.11525319010065792,False,50.0,0.30000000000000004,45.089872395973686
66,14,2.859833641056717,15.230212634349446,26,1.1503238689409996,1.0,0.05751619344704998,False,50.0,0.0,47.699352262118
67,12,4.4515283514206105,7.933032039085037,14,1.0630878531571242,1.0243687211491912,0.05315439265785621,False,51.21843605745956,0.1,48.99226035114531
68,1,1.6269756128379953,1.6967542817038384,40,1.0702613119765523,1.1154354338408923,0.05351306559882762,False,55.77177169204462,0.0,53.63124906809151
69,12,15.067563705178832,7.525191710618316,35,1.2269134932759558,1.0,0.06134567466379779,False,50.0,0.1,47.44617301344809
70,11,11.1680849947161,8.484440184939526,47,0.7695926822764041,1.0,0.03847963411382021,False,50.0,0.0,48.46081463544719
71,19,2.3763583253614384,2.3505249355420976,40,0.9944800237556803,1.5,0.04972400118778402,False,75.0,0.1,72.91103995248865
72,0,13.62078854193818,4.750129425849399,9,1.8218641344969604,1.0,0.09109320672484802,True,50.0,0.2,-30.0
73,0,4.471916770389052,19.264450788812226,19,0.9598000298812897,1.0,0.04799000149406449,True,50.0,0.1,-30.0
74,12,0.8631982390115223,17.822862273961423,5,2.0681669938737124,1.0224092481810416,0.10340834969368562,True,51.12046240905208,0.30000000000000004,-30.0
75,2,13.90822246213295,1.5086909417953853,8,2.276455173586341,1.0012592400781795,0.11382275867931707,False,50.06296200390897,0.1,45.410051656736286
76,16,13.914973779692343,9.090821295355465,45,1.051832423862126,1.1200411548413398,0.0525916211931063,False,56.00205774206699,0.2,53.69839289434273
77,10,5.619263791844606,19.008229681531176,19,0.35155508056311613,1.6816087790243817,0.01757775402815581,False,84.08043895121908,0.1,83.27732879009285
78,11,2.1351213187176876,6.713201295939264,32,0.8395094016195352,1.0462724313641119,0.04197547008097677,False,52.31362156820559,0.0,50.63460276496652
79,17,5.31875849928478,7.206901904105365,14,1.131084922669428,1.5,0.0565542461334714,False,75.0,0.2,72.53783015466114
80,21,0.6463190221930093,5.595270143378914,32,1.8618008325280306,1.172774762743426,0.09309004162640154,False,58.638738137171295,0.1,54.815136472115235
81,12,18.21854368987685,16.45074485846338,1,1.2377712332058455,1.0,0.061888561660292274,False,50.0,0.0,47.52445753358831
82,4,12.268303918715798,8.364860725812377,47,1.1066982098893061,1.1179440120721287,0.05533491049446531,False,55.897200603606436,0.1,53.58380418382782
83,16,7.534779398758815,14.991565999521441,24,1.0454209250587774,1.0,0.05227104625293887,False,50.0,0.1,47.80915814988244
84,16,16.766574094222758,9.373863195899405,35,2.5108210933020656,1.0,0.1255410546651033,True,50.0,0.2,-30.0
85,5,13.834287943378241,10.686925500589261,41,0.9354914702299613,1.0,0.046774573511498066,False,50.0,0.4,47.72901705954008
86,2,11.108634112052549,15.37974830361021,20,1.7455529635652065,1.0,0.08727764817826034,False,50.0,0.4,46.10889407286959
87,18,5.494635940518176,4.144552980161129,16,1.7869440914921855,1.5,0.08934720457460928,False,75.0,0.1,71.32611181701563
88,7,12.362564809157917,7.1632543606568095,47,1.2052978769786817,1.533231401197959,0.06026489384893409,False,76.66157005989795,0.2,74.05097430594058
89,21,16.627429801250024,6.1555447954209885,34,1.3104548332278119,1.0,0.06552274166139059,False,50.0,0.1,47.279090333544374
90,11,11.218759430707726,17.5330720531669,30,0.9707334522512973,1.0,0.04853667261256486,True,50.0,0.0,-30.0
91,14,15.69336527888619,12.787227139484846,25,1.2858018209184416,1.0,0.06429009104592208,False,50.0,0.1,47.32839635816312
92,6,2.7274295117353953,0.29089331335763857,6,0.7156582737135542,1.1058424486849587,0.03578291368567771,False,55.292122434247936,0.1,53.760805886820826
93,18,18.083173889874967,6.965109340466007,11,1.0390240034648854,1.5,0.051951200173244276,False,75.0,0.2,72.72195199307022
94,23,18.20942556806546,5.95918903083901,11,1.0138121894936902,1.1905907236926994,0.05069060947468451,False,59.52953618463497,0.30000000000000004,57.20191180564759
95,9,18.53175250322989,9.842325861590764,43,2.927490548719302,1.5227602320930491,0.1463745274359651,False,76.13801160465246,0.1,70.18303050721386
96,23,0.917225328092659,12.416113688441826,37,1.0959974902886833,1.0,0.05479987451443417,False,50.0,0.2,47.60800501942263
97,10,1.5172665621732784,2.5775944382129845,40,0.8885939548640569,1.5,0.04442969774320285,False,75.0,0.2,73.02281209027188
98,10,2.7765434529882027,12.817494896064293,31,1.2278993509874678,1.5,0.061394967549373396,False,75.0,0.1,72.44420129802506
99,2,10.304721097284217,19.462206985402087,3,2.0954364993727883,1.0,0.10477182496863942,False,50.0,0.2,45.60912700125442
100,18,0.8173723253295773,3.378701261443291,40,1.063778212313629,1.5,0.053188910615681456,False,75.0,0.30000000000000004,72.57244357537274
101,0,10.68847007465046,7.119829685439722,47,1.6746578404328745,1.0,0.08373289202164373,False,50.0,0.30000000000000004,46.35068431913425
102,16,10.068345417097138,13.807896572587307,20,1.884918680784858,1.0,0.0942459340392429,False,50.0,0.5,45.730162638430286
103,15,1.221559197097275,5.5375529629440745,32,0.5781284733873935,1.0213979910734223,0.028906423669369675,False,51.069899553671114,0.2,49.71364260689632
104,16,11.945561645108612,19.725139917336303,3,1.661773579667273,1.0799691222585208,0.08308867898336365,False,53.99845611292604,0.30000000000000004,50.3749089535915
105,22,10.625315079470681,14.410321227829296,20,0.8204454095477216,1.0069005511359035,0.04102227047738608,False,50.34502755679517,0.6000000000000001,48.104136737699726
106,23,2.662338571749565,13.743310108066622,31,0.9328325474990932,1.0471826991266395,0.04664162737495466,True,52.35913495633198,0.2,-30.0
107,17,8.948247336469093,10.652345329100463,46,1.3940892773914189,1.5651065056670304,0.06970446386957095,False,78.25532528335152,0.1,75.3671467285687
108,22,7.545683262092453,0.40142395555452737,18,0.30151985407736404,1.0,0.015075992703868203,False,50.0,0.1,49.296960291845274
109,11,4.664328230996024,6.858537285565205,14,0.7413749951968458,1.0,0.03706874975984229,False,50.0,0.30000000000000004,48.21725000960631
110,9,15.783424772146766,9.968843978581145,45,2.064469167476895,1.5077368307647618,0.10322345837384475,False,75.38684153823809,0.30000000000000004,70.9579032032843
111,7,11.730708693215181,11.289170850452825,41,2.1880916624193025,1.5,0.10940458312096513,False,75.0,0.5,70.1238166751614
112,4,7.261645927972702,12.918344826632024,39,0.5656447157201361,1.0,0.028282235786006804,False,50.0,0.30000000000000004,48.56871056855973
113,4,18.67383647519749,0.1506872626814948,33,0.6357945177011777,1.0941284578060475,0.031789725885058885,False,54.70642289030238,0.2,53.23483385490002
114,5,4.919154567690162,3.2136274651911134,16,1.0944410102395672,1.0,0.054722050511978364,False,50.0,0.2,47.61111797952086
115,22,16.846280705963633,1.0327095574902567,7,1.7044636677886713,1.0,0.08522318338943358,True,50.0,0.1,-30.0
116,4,19.64757233817213,2.240778043361047,33,2.305784248867319,1.0390253268983143,0.11528921244336594,False,51.951266344915716,0.30000000000000004,47.03969784718108
117,5,19.50134325890285,9.81497558517569,43,0.9699764281189746,1.0,0.04849882140594873,False,50.0,0.2,47.860047143762046
118,1,11.135257860278596,11.432253789397997,41,0.6124005403835473,1.093301214038835,0.030620027019177366,False,54.66506070194175,0.6000000000000001,52.84025962117465
119,21,14.219049576734966,3.9901385467663952,8,2.500839001492934,1.0,0.1250419500746467,False,50.0,0.2,44.79832199701413
120,11,2.2967364947840707,12.212400848832651,31,0.7722392913704083,1.0638592458777374,0.03861196456852042,False,53.19296229388687,0.2,51.448483711146054
121,3,6.412843843190286,11.877661951157975,39,1.3429392489743945,1.0,0.06714696244871973,False,50.0,0.4,46.91412150205121
122,23,2.688293538779485,1.2674994094553549,6,0.9773899382101433,1.0,0.04886949691050717,False,50.0,0.2,47.84522012357971
123,16,2.3339212828336264,9.463324021037845,4,1.9781115422702853,1.076025109463536,0.09890557711351428,False,53.8012554731768,0.1,49.74503238863623
124,2,6.9773653308599055,18.59058288495652,0,0.5586384522976252,1.0371145873371308,0.027931922614881262,False,51.855729366856536,0.1,50.638452462261284
125,11,7.584571699276008,18.52898847179422,0,0.6103224111712428,1.0,0.030516120558562138,False,50.0,0.2,48.57935517765751
126,7,16.558817743549838,15.01003849530627,38,1.7201865159521708,1.551612472857769,0.08600932579760855,False,77.58062364288844,0.30000000000000004,73.8402506109841
127,18,13.303944413924002,10.461308495382386,41,2.376117869957938,1.5475493641449174,0.1188058934978969,False,77.37746820724587,0.7000000000000001,71.92523246732999
128,12,11.766133515901133,13.659641268342648,20,1.3656453077115218,1.1772377986977596,0.0682822653855761,False,58.86188993488798,0.7000000000000001,55.43059931946493
129,5,10.79562123829266,8.77489350776678,47,1.6585287540002824,1.0,0.08292643770001412,False,50.0,0.4,46.282942491999435
130,16,17.991491465491368,7.677824427464229,11,1.7323980199705544,1.089241081981521,0.08661990099852773,False,54.46205409907605,0.4,50.597258059134944
131,18,8.630562862728851,6.656315718249686,28,0.8613372992745605,1.5095620445889393,0.043066864963728024,False,75.47810222944696,0.30000000000000004,73.45542763089784
132,9,2.785441453267745,15.880503785405919,26,0.6545324886866829,1.5632781866106285,0.03272662443433415,False,78.16390933053142,0.1,76.75484435315806
133,3,19.953852318476866,15.048062400776454,1,2.2313256404201307,1.2270692857804395,0.11156628202100655,False,61.35346428902197,0.1,56.79081300818171
134,22,2.8625597109693923,4.090891863389265,21,0.9604227078820204,1.0,0.04802113539410102,False,50.0,0.1,47.97915458423596
135,21,16.425146093440258,2.2126347391041445,7,0.7554875626882795,1.1840943069937209,0.03777437813441398,False,59.20471534968604,0.1,57.59374022430948
136,23,12.07915744145025,10.045766949250602,41,1.2933591552631527,1.0,0.06466795776315763,False,50.0,0.8,46.613281689473695
137,12,14.400730730921488,12.822952657705946,25,1.2931281403032249,1.2976196928154973,0.06465640701516125,False,64.88098464077487,0.2,62.09472836016842
138,3,14.323581494659043,11.98058729554653,25,0.8458908960509287,1.0,0.042294544802546435,False,50.0,0.30000000000000004,48.008218207898146
139,13,12.29900526305309,18.237048176859293,30,0.9861649874443278,1.0,0.049308249372216395,False,50.0,0.0,48.02767002511134
140,17,12.229084708692957,0.36220367641681017,48,1.3031040629230513,1.678216361853608,0.06515520314615257,False,83.9108180926804,0.0,81.30460996683429
141,7,13.027344219764922,15.42493337039476,20,2.169541113947407,1.5590274619061788,0.10847705569737034,False,77.95137309530894,0.8,72.81229086741412
142,8,8.48261342604772,14.728884712494457,24,0.9835602685351106,1.5,0.04917801342675553,False,75.0,0.2,72.83287946292978
143,13,3.7264175898824137,16.749815780049843,26,1.2810696443636722,1.0,0.06405348221818362,False,50.0,0.2,47.23786071127265
144,21,10.376761142521442,11.825508714898586,46,1.8485031847036357,1.0,0.0924251592351818,False,50.0,0.2,46.10299363059273
145,19,15.755797774289848,12.07443063460278,25,1.4352874429621159,1.5,0.0717643721481058,False,75.0,0.4,71.72942511407577
146,19,10.747912058758457,18.39711232825521,17,1.4406837467845302,1.5,0.07203418733922651,False,75.0,0.2,71.91863250643094
147,16,11.741364482731345,0.656933404868767,48,0.5698566764068046,1.0,0.028492833820340232,False,50.0,0.1,48.76028664718639
148,21,3.527739730124466,9.967355454789594,4,1.295858854698981,1.0804439110110864,0.06479294273494905,False,54.02219555055432,0.2,51.23047784115636
149,10,12.645285758390607,0.2618891317666727,48,0.9864753673053515,1.5,0.04932376836526758,False,75.0,0.2,72.82704926538929
150,6,19.510826313655127,9.17977976034026,43,0.6352666087681585,1.1107323896243615,0.03176333043840793,False,55.536619481218075,0.30000000000000004,53.96608626368176
151,7,10.043900206624851,11.907700346400876,46,0.34285837737316915,1.5175956657221246,0.017142918868658458,False,75.87978328610623,0.30000000000000004,74.8940665313599
152,22,8.535778106734988,15.995640441485389,23,1.2485629518133932,1.0,0.06242814759066966,False,50.0,0.0,47.50287409637321
153,15,11.296822665252328,1.3141727885670473,27,0.6379575664221345,1.0,0.03189787832110673,False,50.0,0.1,48.62408486715573
154,14,10.552954602895717,10.689117825144939,46,1.3206361116799636,1.0,0.06603180558399818,False,50.0,0.4,46.958727776640075
155,3,3.6385626099054225,17.235712420270346,26,0.49377529553869964,1.0,0.024688764776934984,False,50.0,0.30000000000000004,48.7124494089226
156,9,5.414893462871076,12.879990864780314,36,0.40959604580621156,1.5,0.02047980229031058,False,75.0,0.2,73.98080790838758
157,17,17.33987520023047,8.159689907296894,11,0.810430810005966,1.5,0.0405215405002983,False,75.0,0.5,72.87913837998806
158,2,4.621495931761428,13.437854871974569,36,0.9698927223635175,1.0,0.04849463611817588,False,50.0,0.30000000000000004,47.76021455527297
159,14,14.416261926210133,16.106299347158103,20,1.5470462144253128,1.0489374561227918,0.07735231072126564,False,52.44687280613959,0.9,48.45278037728897
160,23,16.13700297925172,19.252986371097492,12,1.4696142636337235,1.0,0.07348071318168618,False,50.0,0.1,46.96077147273255
161,9,1.7101706170893616,4.157725102920546,21,1.1543254764579547,1.5,0.057716273822897735,True,75.0,0.2,-30.0
162,18,11.660831219393843,8.428491011849959,47,0.9319780043405061,1.5,0.04659890021702531,False,75.0,0.5,72.63604399131899
163,22,0.6845622164105825,16.613090131304993,42,1.3973928417534136,1.0,0.06986964208767069,False,50.0,0.0,47.20521431649317
164,8,8.722530582706334,5.889315190838353,28,0.7724945763998082,1.5971822690172734,0.03862472881999041,False,79.85911345086367,0.4,77.91412429806405
165,16,9.695567343006923,10.249153117638432,46,0.9636814085946146,1.0,0.04818407042973073,False,50.0,0.5,47.57263718281077
166,1,12.669564396522945,5.157753708664046,9,1.6028860830771057,1.0170865438127943,0.08014430415385529,False,50.854327190639715,0.2,47.4485550244855
167,12,13.824437152193088,13.663677128909628,25,2.5011713800242847,1.0,0.12505856900121423,False,50.0,0.5,44.49765723995143
168,20,16.301088568049142,9.961815070220116,45,0.5177115134327266,1.5,0.02588557567163633,False,75.0,0.4,73.56457697313454
169,11,4.128425435212064,0.21991657316960955,22,1.7179591198407085,1.0,0.08589795599203542,False,50.0,0.0,46.56408176031859
170,5,14.643691569181247,5.014613211231955,8,1.1089946617908353,1.0,0.055449733089541764,False,50.0,0.30000000000000004,47.482010676418334
171,16,8.375410497841463,7.662770564989949,28,1.807107168217694,1.2297958975997083,0.09035535841088471,False,61.48979487998542,0.5,57.37558054355003
172,1,3.325667375121588,14.76067232852741,36,1.8517606950046805,1.0186766764477078,0.09258803475023403,False,50.93383382238539,0.4,46.830312432376026
173,20,16.741579814060586,8.743867927144871,11,0.8361945515163766,1.5,0.04180972757581883,False,75.0,0.6000000000000001,72.72761089696725
174,6,12.208093340159152,18.986135941155315,30,0.7545842937288617,1.0519872226349984,0.03772921468644309,False,52.59936113174992,0.1,50.9901925442922
175,23,4.298807571815136,0.6236627012256934,22,0.4382248377188445,1.0,0.021911241885942227,False,50.0,0.1,49.02355032456231
176,2,16.830593206200867,16.928156986291146,38,1.9372765542269066,1.0,0.09686382771134533,False,50.0,0.4,45.72544689154619
177,7,14.563775124072066,9.90982632412397,45,1.7380911461554995,1.7298468861734833,0.08690455730777498,False,86.49234430867416,0.5,82.51616201636317
178,9,9.193630255222622,1.5186682073924418,18,1.9909706201829367,1.5,0.09954853100914685,False,75.0,0.2,70.81805875963413
179,16,2.736372618379228,19.00474707641605,26,1.9858072402563598,1.0,0.09929036201281799,False,50.0,0.4,45.62838551948728
180,14,1.7341042372436721,19.163415860078608,26,1.0147500631845479,1.0691620680950868,0.0507375031592274,False,53.45810340475434,0.5,50.928603278385246
181,4,13.84553129035705,16.983913031306386,20,1.0468711655717657,1.1286148455106444,0.05234355827858829,False,56.43074227553222,1.0,53.33699994438869
182,11,4.4241888363920445,19.75336015993294,19,1.4083407183608592,1.0429618219132586,0.07041703591804296,False,52.14809109566293,0.2,49.13140965894121
183,20,9.464202361626668,6.257097130111751,28,1.7780285509988683,1.5207687687163112,0.08890142754994342,False,76.03843843581556,0.6000000000000001,71.88238133381783
184,6,5.946980147451015,18.487923907530607,0,1.6381063424108797,1.1129069437535142,0.081905317120544,False,55.64534718767571,0.30000000000000004,52.069134502853956
185,17,10.44869152142338,12.890933012516443,24,2.691380598980391,1.5,0.13456902994901956,False,75.0,0.30000000000000004,69.31723880203923
186,23,4.6001767457540605,2.411337715545576,16,0.8633745961478124,1.0222133771633712,0.04316872980739062,False,51.11066885816856,0.30000000000000004,49.08391966587293
187,22,8.089708993637014,11.448555188669314,39,1.7308984217441037,1.0,0.08654492108720518,False,50.0,0.5,46.03820315651179
188,3,15.814463296779271,6.375050058641398,34,0.8420790330918206,1.0867765024170888,0.042103951654591035,False,54.33882512085444,0.2,52.45466705467079
189,1,0.4880156311307604,17.401977478018598,42,0.8130029557080275,1.0283032205395215,0.04065014778540138,True,51.41516102697607,0.1,-30.0
190,22,3.7094581915344493,7.679277798394515,14,1.2591234179621422,1.2597704643234384,0.06295617089810711,False,62.98852321617192,0.4,60.070276380247634
191,9,1.8339867022286027,6.727409276568441,32,1.338217282848024,1.5,0.0669108641424012,False,75.0,0.30000000000000004,72.02356543430396
192,0,4.775542915366047,2.209482262627893,16,0.2673928146322987,1.0,0.013369640731614936,False,50.0,0.4,49.065214370735404
193,4,0.8418637927272377,0.3574786946682762,29,2.040613559834029,1.0,0.10203067799170146,False,50.0,0.1,45.81877288033194
194,8,2.189351973582303,7.832602810807121,32,1.1609208518272351,1.5,0.05804604259136176,False,75.0,0.4,72.27815829634552
195,6,17.582366151243292,18.894640445828205,12,1.4891227286918443,1.0801857332040168,0.07445613643459222,False,54.00928666020084,0.2,50.831041202817154
196,12,19.783698196267178,14.867056457872483,1,0.24842619964791338,1.0,0.01242130998239567,False,50.0,0.2,49.30314760070417
197,21,12.154735897577183,10.253770220330171,41,0.22130852629379552,1.0,0.011065426314689777,False,50.0,0.9,48.65738294741241
198,1,7.681812229824992,0.7346387485322725,18,1.7030255236718446,1.0515272852986766,0.08515127618359224,False,52.57636426493383,0.30000000000000004,48.870313217590144
199,8,18.55504566390426,19.898156452928706,12,1.3975513625113425,1.6194181962551069,0.06987756812556713,False,80.97090981275534,0.30000000000000004,77.87580708773265
200,9,10.304958486294517,9.823726817372531,46,0.7431992347111864,1.7235674686984475,0.03715996173555932,False,86.17837343492238,0.6000000000000001,84.09197496550001
201,8,17.8984288245568,17.202536328358477,38,1.102522984423861,1.5,0.055126149221193056,False,75.0,0.5,72.29495403115227
202,23,5.312000851774121,2.5902984256560835,16,0.6578814996325117,1.0285865390724904,0.03289407498162559,False,51.429326953624525,0.5,49.6135639543595
203,4,14.704253090469056,5.627819211550536,8,0.616189335097099,1.0334456789987025,0.03080946675485495,False,51.67228394993513,0.4,50.03990527974093
204,5,5.195075675206525,14.468402273771698,44,1.8472549366692135,1.0,0.09236274683346068,False,50.0,0.1,46.20549012666157
205,12,17.889598619361347,19.829506702900964,12,0.6689787420163421,1.0,0.03344893710081711,False,50.0,0.4,48.262042515967316
206,12,9.61173154653296,11.848155693190352,24,1.337118744640685,1.0,0.06685593723203424,False,50.0,0.4,46.925762510718634
